PMCID,DOI,Field,Category,CopilotValue,HumanValue,CopilotHasNumericOrPercent,HumanHasNumericOrPercent,NumericOrPercentPresence,NumericOrPercentComparable,NumericMatch,PercentMatch,DirectNumericPercentMatch,CopilotMissingMode,HumanStrongNegative,NeiRelevant,NeiScore,NeiRule,CopilotYesNo,HumanYesNo,YesNoRelevant,YesNoComparable,YesNoScore,YesNoRule,CopilotUrlCount,HumanUrlCount,UrlRelevant,UrlComparable,UrlScore,UrlRule
PMC6394031,10.1186/s12859-019-2679-7,dataset/redundancy,dataset,"* **Redundancy Methodology**: The authors used a separate validation set for training the classifier on the complete set of training data. Additionally, the models were tested on an additional human dataset with 253 MAE genes and 1127 BAE genes identified in monoclonal cell lines derived from GM12878. This suggests an effort to use distinct datasets for training and testing to avoid redundancy.

* **Independent Sets**: Yes. The authors mention that models were tested on an additional human dataset with 253 MAE genes and 1127 BAE genes identified in monoclonal cell lines derived from GM12878. This indicates that the training and test sets are strictly independent.

* **Independence Enforcement**: Not enough information is available. The authors do not explicitly describe the specific filters or logical rules used during partitioning to enforce independence between the training and test sets.","In order to avoid excessive numbers of false positive calls due to this imbalance, we trained the models to optimize the metric Kappa rather than accuracy, as Kappa accounts for imbalanced number of genes belonging to each class in training data",True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6394031,10.1186/s12859-019-2679-7,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**: Not enough information is available.",yes,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,yes,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC6394031,10.1186/s12859-019-2679-7,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms: Not enough information is available.",authors recommend to choose the model with the highest F1-score,False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6394031,10.1186/s12859-019-2679-7,optimization/parameters,optimization,"* **Parameter Count (p)**:
  * Not enough information is available.

* **Architecture Selection**:
  * Architecture Selection: The authors trained a total of 9 models, including a neural network, a support vector machine, a multi-layer perceptron, three tree-based models, random forest, a K-Nearest Neighbor model, and a generalized linear model (glm). The choice between models can be made using one of the performance metrics, depending on the purpose of the analysis. The authors generally recommend using the F1 score, which is a balanced metric calculated as a harmonic mean of precision and recall.",not clearly  stated,True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6394031,10.1186/s12859-019-2679-7,optimization/features,optimization,"* Number of Features (f): Not enough information is available.
* Training-Restricted Selection: Unclear.",defaults classification labels lists or can be provided by the user,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6394031,10.1186/s12859-019-2679-7,optimization/fitting,optimization,"* **p > N: No**

  The authors trained a total of 9 models, including a neural network, a support vector machine, a multi-layer perceptron, three tree-based models, random forest, a K-Nearest Neighbor model, and a generalized linear model (glm). The training dataset included 263 MAE genes and 1024 BAE genes, resulting in a total of 1287 training samples. The models were trained using five-fold cross-validation, which means each fold had approximately 257 samples. Given the variety of models and the relatively large number of training samples, it is unlikely that the parameter count (p) is larger than the training set size (N).

* **Over-fitting Evidence**: Not enough information is available

  The authors do not explicitly mention any specific techniques to rule out over-fitting, such as Dropout, Early Stopping, or regularization. Therefore, it is not possible to provide evidence that over-fitting was addressed.",no,True,False,True,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6394031,10.1186/s12859-019-2679-7,optimization/regularization,optimization,"Regularization Techniques:
* Not enough information is available.",no,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,none,no,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6394031,10.1186/s12859-019-2679-7,model/duration,model,"* Execution Time: Not enough information is available
* Hardware Used: Not enough information is available",not mentioned,False,False,False,False,False,False,False,missing_only,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6394031,10.1186/s12859-019-2679-7,model/availability,model,"* Source Code Released: Yes.
* Code URL/License:
  * Source: https://github.com/gimelbrantlab/magic | License: MIT License.
* Simplified Run Method:
  * Tool Type: Web Server: https://github.com/gimelbrantlab/magic
  * Tool Type: Docker Container: Not enough information is available.",https://github.com/gimelbrantlab/magic,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC6394031,10.1186/s12859-019-2679-7,evaluation/comparison,evaluation,"* **Comparison Performed**: Yes
  * **List of tools/baselines**:
    * **Generalized Linear Model (GLM)**: The GLM was compared to a classifier from a previous study (Nag et al., 2015) on mouse datasets.
    * **Support Vector Machine (SVM)**: The SVM model was noted to have the highest F1 score among all models tested.
    * **Neural Network**: A neural network with two hidden layers was trained and evaluated.
    * **Multi-layer Perceptron (MLP)**: The MLP model was included in the comparison.
    * **Tree-based Models**:
      * Adaptive Boosted Classification Tree (ada)
      * Tree models from genetic algorithms
      * Recursive Partitioning and Regression Trees (rpart)
    * **Random Forest (rf)**
    * **K-Nearest Neighbor (knn)**
    * **Evtree**: An evolutionary tree-based model.
    * **Simpler Baselines**: Not enough information is available.",not mentioned,True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6394031,10.1186/s12859-019-2679-7,evaluation/confidence,evaluation,"* **Statistical Confidence**:
  * **CIs**: No
  * **p-values**: No - Not enough information is available.",qualitative description of the advantages of the presented pipeline,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6394031,10.1186/s12859-019-2679-7,evaluation/availability,evaluation,"* **Are the raw evaluation logs available?**
  * Not enough information is available.",no,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,none,no,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6436896,10.7554/elife.39397,dataset/provenance,dataset,"* **Data Source Name**:
  * Protein Data Bank (PDB)
    * 2KNT
    * 1E0M
    * 2KHO
    * 4JNE
    * 1ELV
    * 2BOL

* **Total Data Points**:
  * Not enough information is available

* **Previous Use**:
  * 2KNT: Yes, Merigeau K, Arnoux B, Ducruix A (1997)
  * 1E0M: Yes, Macias MJ (2000)
  * 2KHO: Yes, Zuiderweg ERP, Bertelsen EB (2009)
  * 4JNE: Yes, Qi R, Sarbeng EB, Liu Q, Le KQ, Xu X (2013)
  * 1ELV: Yes, Gaboriaud C, Rossi V, Bally I, Arlaud G (2001)
  * 2BOL: Yes, Stamler RJ, Kappe G, Boelens WC, Slingsby C (2005)",supervised (contact prediction): 18 sets of multiple sequence alignments from pfam database + contact maps based on pdbs; ,True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6436896,10.7554/elife.39397,dataset/splits,dataset,"* **Number of Splits**: 3 (Training, Testing, Validation).
  * The study used a three-way split strategy for partitioning the data.

* **Split Counts**:
  * Split Counts: Train: 25, Test: 11, Validation: 52.
    * The exact numerical counts for each split are provided in the main text Figure 4.
  * Split Counts: Train: 34, Test: 92, Validation: Not enough information is available.
    * The exact numerical counts for each split are provided in the main text Figure 4.

* **Class Distribution**:
  * Not enough information is available.
    * The study does not provide explicit details on the class distribution or balance within each split.",train/test: 80%/20% at random ,True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6436896,10.7554/elife.39397,dataset/redundancy,dataset,"* **Redundancy Methodology**: The study used a random subset of 80% of the sequences in the Multiple Sequence Alignment (MSA) for training, while the remaining 20% were used for validation. This approach does not explicitly mention an identity threshold or group-level partitioning but relies on random splitting.

* **Independent Sets**: Yes. The text states that ""Each RBM was trained on a randomly chosen subset of 80% of the sequences in the MSA, while the remaining 20% (the test set) were used for validation of its predictive power."" This indicates that the training and test sets are strictly independent.

* **Independence Enforcement**: Not enough information is available. The study does not provide specific details on how the independence between training and test sets was enforced beyond random splitting.",Reweighting procedure is applied: each sequence is assigned a weight equal to the inverse of the number of sequences with more than 90% identity,True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6436896,10.7554/elife.39397,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**:
  * **Dataset 1**: https://www.rcsb.org/structure/2KNT | Not enough information is available
  * **Dataset 2**: https://www.rcsb.org/structure/1e0m | Not enough information is available
  * **Dataset 3**: https://www.rcsb.org/structure/2KHO | Not enough information is available
  * **Dataset 4**: https://www.rcsb.org/structure/4JNE | Not enough information is available
  * **Dataset 5**: https://www.rcsb.org/structure/1ELV | Not enough information is available
  * **Dataset 6**: https://www.rcsb.org/structure/2BOL | Not enough information is available",yes: https://github.com/jertubiana/ProteinMotifRBM,True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,6,1,True,True,0.0,no_url_match
PMC6436896,10.7554/elife.39397,optimization/encoding,optimization,* Data Encoding Method: The paper does not provide explicit details on the raw data pre-processing and encoding steps. Not enough information is available.,aligned sequences,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6436896,10.7554/elife.39397,optimization/parameters,optimization,"* **Parameter Count (p)**:
  * Not enough information is available.

* **Architecture Selection**:
  * The model architecture was selected based on likelihood estimates for various potentials and number of hidden units, evaluated on train and held-out test sets. The selection process involved comparing models with and without regularization (l2 = 0 and l2 = 0.025). The specific architecture was chosen by evaluating these models on their performance metrics.","not given explicitly, a different number of hidden units (1-400) were tested",True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6436896,10.7554/elife.39397,optimization/features,optimization,"* **Number of Features (f)**: Not enough information is available.
* **Training-Restricted Selection**: Unclear. The text does not explicitly mention nested cross-validation or measures to prevent data leakage during feature selection.",MxNx21 where M is length and N is width of an MSA,False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6436896,10.7554/elife.39397,optimization/config,optimization,* Configuration Source: Not enough information is available.,yes: https://github.com/jertubiana/ProteinMotifRBM,False,False,False,False,False,False,False,missing_only,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,1,True,False,0.0,no_url_match
PMC6436896,10.7554/elife.39397,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://github.com/jertubiana/ProteinMotifRBM | License: Not enough information is available
  * Source: https://github.com/elifesciences-publications/ProteinMotifRBM | License: Not enough information is available

* **Simplified Run Method**:
  * Tool Type: Jupyter Notebooks: Not enough information is available",yes: https://github.com/jertubiana/ProteinMotifRBM,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,1,True,True,0.5,url_partial_match
PMC6436896,10.7554/elife.39397,evaluation/availability,evaluation,"* **Are the raw evaluation logs available?**
  * Not enough information is available.",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,none,no,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6457539,10.1371/journal.pcbi.1006954,dataset/provenance,dataset,"* **Data Source Name**:
  * CATNAP database

* **Total Data Points**:
  * N=6,179 (Training)
  * N=3,864 (Regressor)

* **Previous Use**:
  * Not enough information is available",Database CATNAP http://hiv.lanl.gov/catnap,True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,1,True,False,0.0,no_url_match
PMC6457539,10.1371/journal.pcbi.1006954,dataset/splits,dataset,"* **Number of Splits**: 2 (Training, Validation).
* **Split Counts**:
  * Train: 3089
  * Validation: Not enough information is available
* **Class Distribution**:
  * Training: The training set contains all antibodies with the same percentages of binders and not-binders as in the whole set. The ratio between the number of experimental values in the training (3089) and the number of parameters (200) is more than 15.",3864 exact IC50 values are split randomly in half into a training set and a validation set.,True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6457539,10.1371/journal.pcbi.1006954,dataset/redundancy,dataset,"* **Redundancy Methodology**: The authors used random splitting of the experimental values into training and validation sets. They ensured that all antibodies are represented in the training set, maintaining the same percentages of binders and not-binders as in the whole set. This suggests a form of stratified sampling to preserve the distribution of classes.

* **Independent Sets**: No. The authors explicitly state that the training set did contain some experimental data from each antibody under study. This indicates that there is an overlap between the training and test sets, as the model was trained to predict the neutralization breadth of all antibodies, including those in the test set.

* **Independence Enforcement**: Not enough information is available. The authors do not provide specific details on how the independence between training and test sets was enforced beyond the random splitting and inclusion of all antibodies in the training set.",,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6457539,10.1371/journal.pcbi.1006954,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  - CATNAP database: http://hiv.lanl.gov/catnap | Not enough information is available.",Support information files.,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,0,True,False,0.0,no_url_match
PMC6457539,10.1371/journal.pcbi.1006954,optimization/meta,optimization,"* Meta-predictor: No.

* Constituent Algorithms:
  * Not enough information is available.",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6457539,10.1371/journal.pcbi.1006954,model/duration,model,"* Execution Time:
  * MLP Regressor: Training: Not enough information is available | Inference: 20 seconds/input.
  * MLP Classifier: Training: Not enough information is available | Inference: Not enough information is available.
  * Model Generation: Training: 10.6 minutes | Inference: Not enough information is available.

* Hardware Used: Not enough information is available.",about 13 minutes,True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6457539,10.1371/journal.pcbi.1006954,model/availability,model,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**: Not enough information is available.",Supplementary information,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6457539,10.1371/journal.pcbi.1006954,evaluation/confidence,evaluation,"* **Statistical Confidence**:
  * **CIs**: Yes - 0.686±0.004 (Pearson), 0.682±0.004 (Spearman) for training set. 0.410±0.002 (Pearson), 0.408±0.002 (Spearman) for test set.
  * **p-values**: No - Not enough information is available.",Confidence intervals,True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,mixed,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6457539,10.1371/journal.pcbi.1006954,evaluation/availability,evaluation,"* **Are the raw evaluation logs available?**
  * The raw evaluation logs are not explicitly provided in the main text or supplementary materials. The publication states that ""Computed data and scripts are within the manuscript and its Supporting Information files."" However, specific evaluation logs such as prediction outputs or confusion matrices are not mentioned as being available.
  * **Evaluation Logs source**: Not enough information is available.",,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6459551,10.1371/journal.pcbi.1006931,dataset/provenance,dataset,"* **Data Source Name**:
  * HMDD v2.0: HMDD is a database for experimentally supported human miRNA and disease associations.
  * miRBase: miRBase is a database of published miRNA sequences and annotation.
  * MeSH: MeSH is a controlled vocabulary thesaurus used for indexing articles for PubMed.
  * GDC data portal: The Genomic Data Commons (GDC) data portal is a platform for exploring and downloading cancer genomics data.

* **Total Data Points**:
  * HMDD v2.0: N=6,088 associations between 328 diseases and 550 miRNAs.
  * GDC data portal: N=565 samples (506 tumor samples and 59 normal samples) measuring the expression level of 1,881 miRNAs.

* **Previous Use**:
  * HMDD v2.0: Yes. The older version of HMDD (v1.0) was used in the experiments to validate the prediction results by the 4,614 associations newly added in HMDD v2.0.
  * miRBase: Not enough information is available.
  * MeSH: Not enough information is available.
  * GDC data portal: Not enough information is available.","They use different datasets in the paper.  Dataset 1: obtained composing data from different databases. miRNA-disease association data were retrived from the database HMDD v2.0. They added miRNA information using data from the miRBase database and added disease information using MeSH descriptors. The final dataset was used to compose a matrix where miRNA associated to a disease was labeled 1 and 0 otherwise. N, N_pos, and N_neg not stated, but could be inferred from the text.   Dataset 2: miRNA-disease association data from HMDD v1.0  Dataset3: miRNA expression data associated with Tyroid cancer, retrived from The Cancer Genome Atlas (Project TCGA-THCA).  Dataset 1 not used in previous papers. Datasets 2 and 3 used in the community.",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6459551,10.1371/journal.pcbi.1006931,dataset/splits,dataset,"* **Number of Splits**: Not enough information is available.

* **Split Counts**:
  * HMDD v1.0: Not enough information is available.
  * HMDD v2.0: Not enough information is available.

* **Class Distribution**:
  * HMDD v1.0: Not enough information is available.
  * HMDD v2.0: Not enough information is available.","Not stated, but could be inferred from the text.",True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6459551,10.1371/journal.pcbi.1006931,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**:
  * Not enough information is available.",Dataset 1: No.  Dataset 2: No.  Dataset 3. Yes. URL: https://portal.gdc.cancer.gov/projects/TCGA-THCA,False,True,True,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,mixed,True,True,0.5,yesno_partial_mixed,0,1,True,False,0.0,no_url_match
PMC6459551,10.1371/journal.pcbi.1006931,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available",No.,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6459551,10.1371/journal.pcbi.1006931,optimization/parameters,optimization,"* Parameter Count (p): Not enough information is available.

* Architecture Selection: Not enough information is available.","Not stated, maybe could be inferred from the paper.",False,False,False,False,False,False,False,missing_only,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6459551,10.1371/journal.pcbi.1006931,optimization/features,optimization,"* Number of Features (f): Not enough information is available
* Training-Restricted Selection: Not enough information is available","Not stated, but could be inferred from the text.",False,False,False,False,False,False,False,missing_only,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6459551,10.1371/journal.pcbi.1006931,optimization/config,optimization,"* Configuration Source: ""The datasets and source code of AMVML are freely available at https://github.com/alcs417/AMVML"" | Not enough information is available",No,True,False,True,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,none,no,True,False,0.0,yesno_not_comparable,1,0,True,False,0.0,no_url_match
PMC6459551,10.1371/journal.pcbi.1006931,model/duration,model,"* Execution Time: Not enough information is available.
* Hardware Used: Not enough information is available.",Not stated,False,False,False,False,False,False,False,missing_only,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6459551,10.1371/journal.pcbi.1006931,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://github.com/alcs417/AMVML | License: Not enough information is available.

* **Simplified Run Method**: Not enough information is available.",Yes for one specific case: https://github.com/alcs417/AMVML,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC6459551,10.1371/journal.pcbi.1006931,evaluation/availability,evaluation,"* **Are the raw evaluation logs available?**
  * Not enough information is available.",No.,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,none,no,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6478501,10.1016/j.neurobiolaging.2018.10.016,dataset/splits,dataset,"* **Number of Splits**: 2 (Training, Testing).
  * The validation set is created from the training set and is not a separate split.

* **Split Counts**:
  * MGH Dataset: Train: 1,343, Test: 1,189.
  * The validation set is created from the training set and is not a separate split.

* **Class Distribution**:
  * MGH Dataset Training Split: Not enough information is available.
  * MGH Dataset Testing Split: Healthy: 1,022, Significant Neurological or Psychiatric Disease: 167.
  * The validation set is created from the training set and is not a separate split.","The MGH data set (N =2532) was partitioned into a healthy training set (N = 1343) used to train the model, and a testing set (N =1189) to evaluate model performance.  As validation, they used a subset of the SHHS data set where each participant underwent 2 study visits, referred as SHHS1 and SHHS2. The data set contains 987 adults for a total of 1974 nights of EEG recorded. They trained the model in 2 ways. First, they trained the model on 752 participants with paired EEGs (1504 EEGs) from both visits and tested on the held out 235 participants with paired EEGs (470 EEGs) in both visits. They trained the model on the 2365 EEGs from healthy participants in MGH data set. We then predicted BA on the 1974 paired EEGs in SHHS as the testing set.",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6478501,10.1016/j.neurobiolaging.2018.10.016,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**:
  * MGH Sleep Dataset: Not enough information is available.
  * SHHS Dataset: Not enough information is available.",no.,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6478501,10.1016/j.neurobiolaging.2018.10.016,optimization/algorithm,optimization,"* **ML Algorithm Class**:
  * Not enough information is available.

* **Algorithm Novelty**:
  * Application of existing method.",Novel approach: They develop a machine learning model to predict BA based on 2 large sleep EEG data sets. The model is described in the paper.,False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6478501,10.1016/j.neurobiolaging.2018.10.016,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available",no.,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6478501,10.1016/j.neurobiolaging.2018.10.016,optimization/parameters,optimization,"* **Parameter Count (p)**:
  * Not enough information is available.

* **Architecture Selection**:
  * The model architecture was not explicitly described in the provided context. The authors used a parametric model, which improves model interpretation by inspecting each EEG feature and comparing it to the age norm for each feature explicitly. The model assumes brain age is a linear combination of sleep EEG features averaged separately for each sleep stage over the night. However, the specific architecture and the selection process are not detailed.","one. To determine the optimal hyperparameter, they randomly select 300 EEGs from the training set to serve as internal validation data.",False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6478501,10.1016/j.neurobiolaging.2018.10.016,optimization/fitting,optimization,"* **p > N: No**

  The training set size (N) is 1,343. The model is a parametric model, but the specific architecture or number of parameters (p) is not disclosed. However, given the use of EEG features (30 macro-structure features or 510 micro-structure EEG features), it is reasonable to infer that the number of parameters is likely smaller than the training set size.

* **Over-fitting Evidence**: Not enough information is available

  The text does not provide specific details on techniques used to prevent overfitting.","One strength of the study is the use of large data sets. The number of EEGs involved in this study is large among relevant “BA” studies. The large size of the data sets helps to ensure the statistical power as well and to minimize selection bias. A large training set helps ensure that the trained model does not overfit to a particular data set, improving the ability togeneralize when applied beyond the training set. A large testing set allows accurate statistical measurement of how accurately the model performs.",True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6478501,10.1016/j.neurobiolaging.2018.10.016,optimization/config,optimization,* Configuration Source: Not enough information is available,"yes, included in the paper.",False,False,False,False,False,False,False,missing_only,False,True,0.0,no_nei_match,none,yes,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6478501,10.1016/j.neurobiolaging.2018.10.016,model/duration,model,"* Execution Time: Not enough information is available.
* Hardware Used: Not enough information is available.",,False,False,False,False,False,False,False,missing_only,True,True,1.0,missing_to_negative_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6478501,10.1016/j.neurobiolaging.2018.10.016,model/availability,model,"* Source Code Released: No.

* Code URL/License: Not enough information is available.

* Simplified Run Method: Not enough information is available.",no.,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC6478501,10.1016/j.neurobiolaging.2018.10.016,evaluation/availability,evaluation,"* **Are the raw evaluation logs available?**
  - Not enough information is available.",no.,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,none,no,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC6495231,10.1128/msystems.00058-19,dataset/provenance,dataset,"* **Data Source Name**:
  * Metabolomics Data:
    * Ldlr knockout animal: GNPS/MassIVE repository (MSV000081482)
    * ApoE knockout animal: GNPS/MassIVE repository (MSV000082813)
    * Commercial standards: GNPS/MassIVE repository (MSV000081853)
  * Microbiome Data:
    * Ldlr knockout animals: EBI database (ERP106495)
    * ApoE knockout animals: EBI database (ERP110592)

* **Total Data Points**:
  * Ldlr knockout animal: Not enough information is available
  * ApoE knockout animal: Not enough information is available
  * Commercial standards: Not enough information is available
  * Ldlr knockout animals: Not enough information is available
  * ApoE knockout animals: Not enough information is available

* **Previous Use**:
  * Metabolomics Data:
    * Ldlr knockout animal: No
    * ApoE knockout animal: No
    * Commercial standards: No
  * Microbiome Data:
    * Ldlr knockout animals: No
    * ApoE knockout animals: No","16S rRNA sequencing and untargeted liquid chromatography-tandem mass spectrometry (LC-MS/MS) data from fecal samples of atherosclerosis-prone, 10-week-old, male mice on a C57BL/6J background. 24 knockout mice for ApoE (ApoE-/-) and 16 knockout mice for Ldlr (Ldlr-/-). Fecal samples were collected at baseline and twice each week. 6 weeks, 12 time points and 192 samples, for Ldlr-/- mice. 10 weeks, 20 time points and 480 samples, for ApoE-/- mice. ",True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
