PMCID,DOI,Field,Category,CopilotValue,HumanValue,CopilotHasNumericOrPercent,HumanHasNumericOrPercent,NumericOrPercentPresence,NumericOrPercentComparable,NumericMatch,PercentMatch,DirectNumericPercentMatch,CopilotMissingMode,HumanStrongNegative,NeiRelevant,NeiScore,NeiRule,CopilotYesNo,HumanYesNo,YesNoRelevant,YesNoComparable,YesNoScore,YesNoRule,CopilotUrlCount,HumanUrlCount,UrlRelevant,UrlComparable,UrlScore,UrlRule
PMC1421439,10.1186/1471-2105-7-116,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC1421439,10.1186/1471-2105-7-116,evaluation/confidence,evaluation,"* **Statistical Confidence**:
  * **CIs**: No
  * **p-values**: Yes - p < 0.01
    * The permutation test results indicate that the classifiers' performance is statistically significant with p-values less than 0.01. This suggests that the observed relationships between the data and the labels are unlikely to be due to random chance.",Yes,True,False,True,False,False,False,False,other,False,False,0.0,no_nei_match,mixed,yes,True,True,0.5,yesno_partial_mixed,0,0,False,False,0.0,no_url_match
PMC1892091,10.1186/1471-2105-8-s5-s3,dataset/provenance,dataset,"* **Data Source Name**:
  * EVA's largest sequence-unique subset of the PDB.
    * URL: http://sali lab.org/~eva/res/weeks.html#unique
  * PDB data processed by DSSP.

* **Total Data Points**:
  * N=300 non-homologous all-alpha proteins.

* **Previous Use**:
  * Yes. The EVA dataset is an open and automatic testing platform for protein secondary structure prediction methods.","Data is extracted from the PDB. Data are in classes (alpha-helix vs other), however, it is not clear ho many alpha-helix residues (positive example) are present within the 300 proteins in the dataset. Dataset previsouly used in other studies and recognized by the community (no logner available)",True,True,True,True,True,False,True,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,1,0,True,False,0.0,no_url_match
PMC1892091,10.1186/1471-2105-8-s5-s3,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**:
  * Not enough information is available.",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC1892091,10.1186/1471-2105-8-s5-s3,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC1892091,10.1186/1471-2105-8-s5-s3,model/availability,model,"* Source Code Released: No.

* Code URL/License: Not enough information is available.

* Simplified Run Method: Not enough information is available.",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC1892091,10.1186/1471-2105-8-s5-s3,evaluation/comparison,evaluation,"* **Comparison Performed**: Yes
  * **List of tools/baselines**:
    * **PSIPred**: A neural network technique achieving an overall Q3 of about 77% and an SOV of 74%. It offers an SOVα of 78.6% for alpha helices on EVA.
    * **Riis and Krogh's Network**: A neural network with 311 parameters, achieving a Q3 of 71.3% with alignment profiles.
    * **Support Vector Machines (SVMs)**: Used as standalone tools for secondary structure prediction, achieving an overall Q3 of 79.5% and an SOV of 76.3% on the PSIPred database.
    * **Hidden Markov Models (HMMs)**:
      * **Martin, Gibrat, and Rodolphe's 21-state HMM**: Achieving an overall Q3 value of 65.3% without alignment profiles and 72% with alignment profiles.
      * **Won, Hamelryck, Prügel-Bennet and Krogh's Genetic Algorithm**: Achieving an overall Q3 value of 75% with alignment profiles.
      * **Schmidler, Liu, and Brutlag's Segmental Semi-Markov Model**: Achieving a Q3 value of 68.8% without alignment profiles.
      * **Chu and Ghahramani's Neural Network-HMM Hybrid**: Demonstrating modest improvements over Schmidler et al.
    * **DSC Predictor**: Achieving a Qα of 73.5% using about 1,000 parameters and homologous sequence alignment.
    * **GOR Technique**: A classic method tabulating the frequency of residues at given offsets from structure elements.
    * **PHD Predictor**: A neural network method that pioneered the use of multiple sequence alignments.
    * **PSI-BLAST Tool**: Used by Jones to boost the PSIPred predictor.
    * **SSPro**: A system using bidirectional recurrent networks.
    * **Porter Server**: Based on SSPro, providing a foundation for secondary structure prediction.
    * **Ballotting System**: Containing up to 800 neural networks.
    * **HMMSTR**: A Hidden Markov Model for local sequence-structure correlations in proteins.",Cmparison with other approaches is missing. No baseline method is considered,True,False,True,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC2213690,10.1186/1471-2105-8-358,dataset/redundancy,dataset,"* **Redundancy Methodology**: The paper does not explicitly describe a methodology to ensure non-redundancy between splits. The text mentions the use of cross-validation but does not detail any specific techniques for handling redundancy, such as identity thresholds or group-level partitioning.

* **Independent Sets**: No. The text states that PCA is applied to the entire dataset, including both training and validation data. This indicates that the validation data is used during the unsupervised learning phase, which means the training and test sets are not strictly independent.

* **Independence Enforcement**: Not enough information is available. The paper does not provide specific details on how independence between training and test sets was enforced, beyond mentioning the use of cross-validation and PCA on the entire dataset.",Random split has been adopted for cross-validation. No redundancy check performed.,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC2213690,10.1186/1471-2105-8-358,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**:
  * Not enough information is available.",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC2213690,10.1186/1471-2105-8-358,optimization/meta,optimization,"* Meta-predictor: Yes.
  The model uses outputs from other AI/ML models as input. The study explicitly mentions combining basic classifiers using weighted voting, indicating an ensemble learning approach.

* Constituent Algorithms:
  * Not enough information is available.
  The study does not specify the individual base learners used in the ensemble. It mentions training and testing a total of 33 basic classifiers but does not detail their specific types.",No,True,False,True,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC2213690,10.1186/1471-2105-8-358,model/availability,model,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**: Not enough information is available.",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC2213690,10.1186/1471-2105-8-358,evaluation/comparison,evaluation,"**Comparison Performed: Yes**

* **Simpler Baselines**:
  * Random Classifier: A classifier that ignores the expression data and guesses whether or not a gene responds to stress by essentially flipping a coin.
  * Logistic Regression (LR)
  * Linear Discriminant Analysis (LDA)
  * Quadratic Discriminant Analysis (QDA)
  * Naive Bayes (NB)
  * K-Nearest Neighbors (KNN)

* **State-of-the-Art Tools**:
  * Weighted Voting (WV): A method that combines the 33 basic classifiers into a single, composite classifier.
  * Model Averaging: A method for combining classifiers.
  * Stacking: A method for combining classifiers.",no comparison with other approaches perfomed,True,False,True,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC2213690,10.1186/1471-2105-8-358,evaluation/confidence,evaluation,* **Statistical Confidence**: [CIs: No | p-values: No - Not enough information is available]. The paper does not report confidence intervals or p-values. The evaluation focuses on ROC50 scores and precision estimates without providing explicit measures of statistical significance or confidence intervals.,no confidence interval reported. No statistical significance over baselines has been computed,True,False,True,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC2275242,10.1186/1471-2105-9-57,optimization/meta,optimization,"* Meta-predictor: Yes

* Constituent Algorithms:
  * AGPS
  * PSoL
  * Two-class SVMs
  * One-class SVMs
  * Kernel integration",no,False,False,False,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC2275242,10.1186/1471-2105-9-57,model/availability,model,"* Source Code Released: No

* Code URL/License: Not enough information is available

* Simplified Run Method: Not enough information is available",no,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC2275242,10.1186/1471-2105-9-57,evaluation/comparison,evaluation,"**Comparison Performed: Yes**

* **AGPS**: Compared against the following methods:
  * PSoL
  * Two-class SVMs
  * Two-class SVMs (balanced)
  * One-class SVMs
  * Kernel integration
  * Kernel integration (balanced)

* **PSoL**: Compared against the following methods:
  * AGPS
  * Two-class SVMs
  * Two-class SVMs (balanced)
  * One-class SVMs
  * Kernel integration
  * Kernel integration (balanced)

* **Two-class SVMs**: Compared against the following methods:
  * AGPS
  * PSoL
  * Two-class SVMs (balanced)
  * One-class SVMs
  * Kernel integration
  * Kernel integration (balanced)

* **Two-class SVMs (balanced)**: Compared against the following methods:
  * AGPS
  * PSoL
  * Two-class SVMs
  * One-class SVMs
  * Kernel integration
  * Kernel integration (balanced)

* **One-class SVMs**: Compared against the following methods:
  * AGPS
  * PSoL
  * Two-class SVMs
  * Two-class SVMs (balanced)
  * Kernel integration
  * Kernel integration (balanced)

* **Kernel integration**: Compared against the following methods:
  * AGPS
  * PSoL
  * Two-class SVMs
  * Two-class SVMs (balanced)
  * One-class SVMs
  * Kernel integration (balanced)

* **Kernel integration (balanced)**: Compared against the following methods:
  * AGPS
  * PSoL
  * Two-class SVMs
  * Two-class SVMs (balanced)
  * One-class SVMs
  * Kernel integration","The AGPS algorithm is different from existing methods, which have inappropriate assumptions about those genes that have no target annotation.",False,False,False,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC2561051,10.1186/1471-2105-9-389,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**:
  * SCOP version 1.69: Not enough information is available | Not enough information is available.
  * SCOP version 1.73: Not enough information is available | Not enough information is available.
  * Astral version 1.69: Not enough information is available | Not enough information is available.
  * Astral version 1.73: Not enough information is available | Not enough information is available.",yes (URL),True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,yes,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC2561051,10.1186/1471-2105-9-389,optimization/meta,optimization,"* Meta-predictor: Yes.

* Constituent Algorithms:
  * Support Vector Machine (SVM)
  * Nearest Neighbour (NN)
  * PSI-BLAST
  * MAMMOTH",No,False,False,False,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC2561051,10.1186/1471-2105-9-389,model/availability,model,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**: Not enough information is available.","yes, thrugh the author website",False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,yes,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC2561051,10.1186/1471-2105-9-389,evaluation/comparison,evaluation,"**Comparison Performed: Yes**

* **Tools Compared Against**:
  * PSI-BLAST
  * MAMMOTH
  * SVM

* **Baselines Compared Against**:
  * SVM → PSI-BLAST
  * PSI-BLAST → SVM
  * SVM → MAMMOTH
  * MAMMOTH → SVM

* **Performance Metrics**:
  * Error Rate
  * Coverage
  * Balanced Error Rate
  * McNemar's test

* **Statistical Significance**:
  * All hybrid classifiers performed significantly better than single classifiers with p-values < 0.01.","Yes, with a single external tool (AutoSCOP)",True,False,True,False,False,False,False,other,False,False,0.0,no_nei_match,yes,yes,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC2660303,10.1186/1471-2105-10-25,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * **Identification and classification datasets**: [http://www.biomedcentral.com/content/supplementary/1471-2105-10-25-S7.zip] | Not enough information is available.
  * **Detailed multi-genome overlap results**: [http://www.biomedcentral.com/content/supplementary/1471-2105-10-25-S4.xls] | Not enough information is available.
  * **Repair protein candidates**: [http://www.biomedcentral.com/content/supplementary/1471-2105-10-25-S5.zip] | Not enough information is available.",Yes. Additional information.,True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,yes,True,True,1.0,yesno_match,3,0,True,False,0.0,no_url_match
PMC2660303,10.1186/1471-2105-10-25,optimization/meta,optimization,"* Meta-predictor: Yes.
* Constituent Algorithms:
  * P
  * PS
  * PF
  * BLAST
  * PH
  * PSH",Yes. Utilization of BLAST in protein sequences data encoding for homology features.,False,False,False,False,False,False,False,other,False,False,0.0,no_nei_match,yes,yes,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC2752621,10.1093/bioinformatics/btp477,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**: Not enough information is available.",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC2752621,10.1093/bioinformatics/btp477,optimization/meta,optimization,"* Meta-predictor: Yes
* Constituent Algorithms:
  * Polyphred
  * Polybayes
  * J48 classification tree (WEKA)",No,True,False,True,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC3009519,10.1186/1471-2105-11-s1-s47,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC3292016,10.3390/ijms13022196,optimization/fitting,optimization,"* **p > N: No**

  The training dataset contains 600 samples (300 antifreeze proteins and 300 non-antifreeze proteins). The SVM model used in this study employs a radial basis function (RBF) kernel, which introduces additional parameters. However, the primary parameters to consider are the regularization parameter \( C \) and the kernel width parameter \( \gamma \). These are optimized using a grid search strategy with 5-fold cross-validation, which helps in controlling the model complexity. Given that the dataset size is relatively large compared to the number of parameters being tuned, it is unlikely that the parameter count exceeds the training set size.

* **Over-fitting Evidence**: Cross-validation, Grid Search

  The study uses 10-fold cross-validation to evaluate the model's performance, which helps in assessing the model's generalization ability. Additionally, the use of a grid search strategy to optimize the parameters \( C \) and \( \gamma \) ensures that the model is not overly complex and helps in preventing over-fitting. These techniques provide specific evidence that rules out over-fitting.",No,True,False,True,False,False,False,False,other,True,False,0.0,no_nei_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC3292016,10.3390/ijms13022196,model/availability,model,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**:
  * Tool Type: Web Server
    * URL: Not enough information is available.",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC3340366,10.1371/journal.pone.0035327,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available",no,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC3396452,10.1136/annrheumdis-2011-200968,optimization/meta,optimization,"* Meta-predictor: Yes
* Constituent Algorithms:
  * Leiden prediction rule
  * 12-gene risk metric",No.,True,False,True,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC3396452,10.1136/annrheumdis-2011-200968,evaluation/comparison,evaluation,"* **Comparison Performed**: Yes
  * Leiden prediction rule
  * SVM classification model
  * 12-gene risk metric
  * Modified risk metric combining Leiden prediction rule and 12-gene risk metric","A transcriptional ‘risk metrics’ for ACPA-negative patients was bild, and the AUROC curve of the 12-gene signature was compared to the existing ‘Leiden prediction rule’ as a predictor of RA in the test set.   No difference in the performance was seen in this case.  However, by combining all features of the Leiden prediction rule with the 12-gene risk metric, and applying it to the ACPA-negative UA cohort (test set), the AUROC curve value improved from 0.74, SEM=0.08 (original Leiden prediction rule) to 0.84; SEM=0.06 (modified metric incorporating gene signature).                   ",True,True,True,True,True,False,True,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC3542245,10.1186/1471-2105-13-211,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available",no.,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC3912131,10.1371/journal.pone.0087830,dataset/redundancy,dataset,"* **Redundancy Methodology**: Not enough information is available.

* **Independent Sets**: Yes. The text mentions that the data was randomly broken into ten different parts for ten-fold cross-validation, implying that each fold was used once as a test set and nine times as a training set. This suggests that the training and test sets were strictly independent within each fold.

* **Independence Enforcement**: Not enough information is available.",No information relating to the redundancy between data splits evident in the text.,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC3912131,10.1371/journal.pone.0087830,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**:
  * Not enough information is available.",Only publications listed - by searching these publications the data only seems to be available for one of the two and linked from its text as supplementary data files (Ravel et al. in 2011 [8]:). Data splits not available. No licenses or URL.,False,True,True,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC3912131,10.1371/journal.pone.0087830,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC3912131,10.1371/journal.pone.0087830,optimization/fitting,optimization,"* **p > N: No**

  The study used two datasets: one from Srinivasan et al. with 326 samples and one from Ravel et al. with 396 samples. The study employed three machine learning techniques: Genetic Programming (GP), Logistic Regression (LR), and Random Forest (RF). The parameter counts for these models are as follows:
  * GP: The number of parameters in GP is typically large and depends on the complexity of the evolved models. However, it is generally much smaller than the number of samples in the datasets.
  * LR: The number of parameters in LR is equal to the number of features plus one (for the intercept). Given that the study collapsed highly correlated microbes into groups, the number of features is reduced, making p likely smaller than N.
  * RF: The number of parameters in RF is determined by the number of trees and the maximum depth of each tree. However, each tree is a weak learner, and the ensemble nature of RF makes the effective parameter count smaller than N.

* **Over-fitting Evidence**: Ten-fold cross-validation

  The study used ten-fold cross-validation to evaluate the performance of the models. This technique helps to detect overfitting and indicates how well the model is expected to perform with new data. By randomly breaking the data into ten different parts and using nine of these parts to train the model and the remaining part to test the performance, the study ensured that the models were not overfitting to the training data. The accuracy of the model in classifying the testing samples was averaged over each of the 10 datasets to obtain a measure for the accuracy of each machine-learning technique.","Potentially models were overfit. No exact p or f numbers to help determination. There are low dataset sizes noted in text (396 and 220). However, the text notes some overfitting prevention methods such as cross-validation and model complexity penalties.",True,True,True,True,True,False,True,other,True,False,0.0,no_nei_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC3912131,10.1371/journal.pone.0087830,model/availability,model,"* Source Code Released: No
* Code URL/License: Not enough information is available
* Simplified Run Method: Not enough information is available",No - no clear links to a code repository or GitHub from the publication.,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC3912131,10.1371/journal.pone.0087830,evaluation/comparison,evaluation,"* **Comparison Performed**: No
  * The study did not compare the methods to publicly available tools or simpler baselines. The evaluation focused on comparing the performance of three machine learning algorithms: Genetic Programming (GP), Logistic Regression (LR), and Random Forest (RF) across two datasets.","No comparison was made to any publicly available methods.

No benchmark datasets used or against simpler baselines compared to unless considering the complexity variances between the 3x models to be a simpler baseline varying by model complexity.",False,True,True,False,False,False,False,other,True,False,0.0,no_nei_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC3912131,10.1371/journal.pone.0087830,evaluation/confidence,evaluation,"* Statistical Confidence:
  * CIs: No
  * p-values: No - Not enough information is available",No confidence intervals or values noted in the text. ,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC3967921,10.1371/journal.pcbi.1003501,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * http://mahonylab.org/software | MIT License
  * https://github.com/shaunmahony/seqcode | MIT License",No,False,False,False,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,2,0,True,False,0.0,no_url_match
PMC3967921,10.1371/journal.pcbi.1003501,optimization/meta,optimization,"* Meta-predictor: No.

* Constituent Algorithms:
  * Not enough information is available.",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC4058174,10.1155/2014/294279,optimization/fitting,optimization,"* **p > N**: No.
  * The training dataset size varies from 323 to 1173 samples (73 DNA-binding proteins + 250 to 2000 non-DNA-binding proteins).
  * The feature vector dimension is 188, which is less than the smallest training dataset size (323).

* **Over-fitting Evidence**: Not enough information is available.","Nothing reported except for the claim that their method of selecting negative cases in function of their difficulty leads to less over-fitting.  No feature selection was performed, no cross-validation",True,False,True,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC4058174,10.1155/2014/294279,model/interpretability,model,"* **Model Interpretability**: Black-box.
  * The model is an ensemble classifier, specifically using an improved AdaBoost variant called Unbalanced-AdaBoost. Ensemble methods, particularly those involving boosting, are generally considered black-box models due to their complexity and the combination of multiple base learners.
  * The base learners themselves are not specified in detail, but ensemble methods often use decision trees or other complex models that contribute to the overall black-box nature.

* **XAI Methods**: None.
  * The text does not mention the use of any specific Explainable AI (XAI) methods. There is no discussion of techniques such as Feature Importance scores, SHAP values, or other explainability algorithms.","no interpretation provided, only performance assessment.  Remains black box as it is based on 20 different learners. ",False,True,True,False,False,False,False,other,True,False,0.0,no_nei_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC4058174,10.1155/2014/294279,evaluation/confidence,evaluation,* Statistical Confidence: [CIs: No | p-values: No - Not enough information is available].,"value comparison, no statistical tests ",False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC4289375,10.1186/1471-2164-15-976,dataset/availability,dataset,"* **Dataset Publicly Available**: No

* **Dataset URL/License**:
  * Not enough information is available","Yes, website URL",False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,yes,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC4289375,10.1186/1471-2164-15-976,optimization/meta,optimization,"* Meta-predictor: Yes.
* Constituent Algorithms:
  * TargetScan
  * Gaussian Mixture Model (GMM)
  * Expectation-Maximization (EM) algorithm",No,False,False,False,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC4315323,10.1186/1755-8794-8-s1-s7,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**: Not enough information is available.",Yes. Stage-1 CNV calls are available in dbGAP as phs000267.v3.p2. Stage-2 CNV calls are available in dbGAP as phs000267.v4.p2. Supplementary files for rare variants of ASD subjects and controls.,False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,yes,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC4315323,10.1186/1755-8794-8-s1-s7,optimization/meta,optimization,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC4315436,10.1371/journal.pcbi.1004067,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**: Not enough information is available.",Yes. Supporting information.,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,yes,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC4315436,10.1371/journal.pcbi.1004067,optimization/meta,optimization,"* Meta-predictor: No.

* Constituent Algorithms:
  * Not enough information is available.",No,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC4380029,10.1093/bioinformatics/btu744,dataset/provenance,dataset,"* **Data Source Name**:
  * Disprot v5.0
  * PDB (via PISCES)
  * UniProtKB (via SIFTS)
  * CATH v.3.5

* **Total Data Points**:
  * Disprot v5.0: N=228
  * PDB (via PISCES): Not enough information is available
  * UniProtKB (via SIFTS): N=372
  * CATH v.3.5: N=1164

* **Previous Use**:
  * Disprot v5.0: Yes (Sickmeier et al., 2007)
  * PDB (via PISCES): Yes (Wang and Dunbrack, 2005)
  * UniProtKB (via SIFTS): Yes (Velankar et al., 2013)
  * CATH v.3.5: Yes (Sillitoe et al., 2013)","For disorder prediction, the first database used was DisProt v5.0 (228 proteins). The other dataset was a 90% redundancy reduced subset of high resolution X-ray structures chains from PDB derived from PISCES. Chains shorter than 25 amino acids were discarded. Missing residues, including those with occupancy equal to zero, were treated as disordered.

For binding prediction in the disordered regions, A set of 840 peptides, with lengths between 5 and 25 amino acids and solved in complex with globular protein domains, was initially obtained from a previous study (Disfani et al., 2012). They discarded 196 peptides that couldn’t be mapped onto UniProtKB (UniProt,2014) sequences with SIFTS (Velankar et al., 2013)—because they were synthetic constructs, or the PDB files had been superseded, or the ATOM records mapped onto discontinuous fragments. They also removed 247 chains sharing 30% or more sequence identity to other regions, based on the BLASTP alignments generated with the recommended settings for short peptides (-seg no -matrix PAM30 -gapopen 10 -gapextend 1 -word_size 3). The positive training set was therefore made up of 5501 amino acids from 397 regions occurring in as many PDB chains (372 UniprotKB sequences). Just 104 of these UniProtKB chains were also used as positive examples for the new disordered residue prediction modules. Negative training examples were obtained from unbound protein domain linker regions in known protein structures. A total of 1164 linkers annotated in CATH v.3.5 . The negative training set consisted of 4930 amino acidsfrom 373 protein domain linkers occurring in 322 PDB chains (297UniprotKB sequences).",True,True,True,True,True,False,True,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC4380029,10.1093/bioinformatics/btu744,optimization/meta,optimization,"* Meta-predictor: Yes.
* Constituent Algorithms:
  * Support Vector Machine (SVM)
  * Linear Regression
  * Bidirectional Recurrent Neural Network
  * Meta-predictors (e.g. ANCHOR, MoRFpred, MFSPSSMpred)",No the model doesn't use meta predictions. ,False,False,False,False,False,False,False,other,True,False,0.0,no_nei_match,yes,no,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
